question,options,answer,explanation,topic,difficulty,chapter
What is the primary function of an operating system?,"['To run application software only.', 'To manage computer hardware and software resources and provide common services for computer programs.', 'To control the internet connection solely.', 'To store user data exclusively.']",B,The operating system's core function is to manage the computer's resources and provide services to applications.,Operating System Components,Easy,7.5
Which type of software is an operating system classified as?,"['Application software', 'System software', 'Utility software', 'Firmware']",B,Operating systems are system software; they manage the computer's hardware and resources.,Operating System Components,Easy,7.5
"What does an operating system hide from the programmer, providing a simplified view?","['The file system structure', 'The complexities of the underlying hardware', 'The user interface elements', 'The application program code']",B,"The OS abstracts the hardware complexities, presenting a simplified interface to the programmer.",Operating System Components,Medium,7.5
"Besides the computer itself, what other devices does an operating system control?","['Only printers', 'Only keyboards and mice', 'Peripherals connected to it', 'Only network adapters']",C,The operating system manages all peripherals connected to the computer.,Operating System Components,Easy,7.5
What is a key characteristic of how an operating system presents data to the programmer?,"['As complex, low-level instructions', 'As a collection of raw binary codes.', 'As a simplified, manageable view, such as named files.', 'As a series of unconnected data streams.']",C,The OS simplifies data representation for easier programming interaction.,Operating System Components,Medium,7.5
What is the primary function of an operating system?,"[""To control only the computer's hardware."", 'To manage both computer hardware and software resources and provide common services for computer programs.', 'To solely manage computer software applications.', 'To act as a bridge between the user and the internet.']",B,An operating system's core function is managing both hardware and software resources and providing services to applications.,Operating System Structure,Easy,7.5
What type of software is an operating system considered to be?,"['Application software', 'System software', 'Utility software', 'Firmware']",B,Operating systems are classified as system software because they manage the computer's hardware and software resources.,Operating System Structure,Easy,7.5
What does the operating system “hide” from the programmer?,"['File names', 'The complexities of the hardware', 'User interface elements', 'Application software']",B,"The OS provides an abstraction layer, hiding the intricacies of hardware from the programmer for easier software development.",Operating System Structure,Medium,7.5
An operating system can be described as a collection of what?,"['Hardware components', 'User applications', 'System programs', 'Network protocols']",C,An OS is fundamentally a set of system programs managing the computer and peripherals.,Operating System Structure,Easy,7.5
What simplified view does the operating system present to the programmer?,"['A complex hardware model', 'A network topology', 'A simplified view of files that can be read and written', 'A visual representation of the hardware']",C,"The OS presents a simplified, file-based view of data storage and access to the programmer.",Operating System Structure,Medium,7.5
Which of the following best describes the primary function of an operating system?,"['Running individual application programs without any management.', 'Managing computer hardware and software resources and providing common services for computer programs.', ' Exclusively controlling the central processing unit (CPU).', ' Translating high-level programming languages into machine code.']",B,The operating system's core role is resource management and providing services to applications.,Operating System Services,Easy,7.5
What is the role of an operating system in relation to hardware and the programmer?,"['It directly exposes all hardware details to the programmer for maximum control.', 'It has no interaction with hardware, focusing solely on software management.', 'It hides the complexities of the hardware from the programmer, presenting a simplified view.', 'It only manages specific hardware components, leaving others unmanaged.']",C,"The OS acts as an abstraction layer, simplifying hardware interaction for programmers.",Operating System Services,Medium,7.5
An operating system is best classified as what type of software?,"['Application Software', 'System Software', 'Utility Software', 'Firmware']",B,"Operating systems are system software, managing hardware and resources.",Operating System Services,Easy,7.5
What is the key benefit of an operating system's simplification of hardware access for programmers?,"['Increased hardware failure rates.', 'Reduced programming complexity and increased efficiency.', 'Decreased software performance.', ' Increased need for specialized hardware.']",B,Abstraction simplifies programming by hiding complex hardware details.,Operating System Services,Medium,7.5
"Besides managing hardware, what other critical function does an operating system perform for computer programs?","[' Directly executing user commands without any intermediary.', ' Providing common services that simplify program execution.', ' Only managing memory allocation.', ' Converting assembly language to machine code.']",B,"Operating systems provide essential services like file management, I/O handling, and memory management.",Operating System Services,Medium,7.5
What is a crucial resource NOT typically required for a process to complete its task?,"['CPU time', 'Memory', 'Network Connectivity', 'I/O devices']",C) Network Connectivity,"While network connectivity is important for many processes, it's not a universally required resource like CPU time, memory, and I/O devices.  A process might complete its task without network access.",Introduction to Process,Easy,7.5
Which of the following is NOT considered an operation on a process?,"['Process Creation', 'Process Destruction', 'Process Prioritization', 'Process Compilation']",D) Process Compilation,"Compilation is a step in software development, not an operation performed on a running process. Process creation, destruction, and prioritization are all operations directly affecting the process itself.",Introduction to Process,Medium,7.5
"In a batch environment, how is a process typically created?","['Through a graphical user interface', 'In response to a user command', 'Automatically by the operating system', 'In response to the submission of a job']",D) In response to the submission of a job,Batch processing involves submitting jobs for execution without direct user interaction. A process is created in response to each submitted job.,Introduction to Process,Easy,7.5
What are the primary ways a process might interact with external resources?,"['Through direct memory access only', 'Exclusively via the CPU', 'Utilizing I/O devices and files', 'Solely through internal registers']",C) Utilizing I/O devices and files,"Processes interact with the external environment through input/output (I/O) devices (like keyboards, printers, disks) and files stored on those devices.",Introduction to Process,Medium,7.5
"Besides creating a process, what other crucial action allows control and management of processes within an operating system?","['Process Encryption', 'Process Decryption', 'Process Destruction', 'Process Fragmentation']",C) Process Destruction,Destroying or terminating a process is fundamental to process management.  It allows for resource cleanup and system stability.,Introduction to Process,Easy,7.5
What is the term used to describe the process of determining the location of a routine within a system?,"['Routing process', 'Scheduling process', 'Mapping process', 'Allocation process']",C,The question directly defines the mapping process as the process of determining the location of a routine.,Process description,Easy,7.5
"In software development, what is the function of a 'mapping process' in relation to program execution?","['Optimizing resource allocation', 'Determining the sequential order of operations', 'Identifying the location of program components', 'Managing memory access']",C,A mapping process fundamentally establishes where elements of a program reside within the system's architecture.,Process description,Medium,7.5
Which of the following best describes the outcome of a successful mapping process in a computer system?,"['Efficient memory utilization', 'Accurate program execution', 'Optimized code compilation', 'Correct program installation']",B,A correct mapping ensures that the program's components are located where they need to be for proper execution.,Process description,Medium,7.5
A system's ability to locate and execute a specific subroutine relies on what fundamental process?,"['Data encryption', 'Memory management', 'Program compilation', 'Location mapping']",D,The ability to locate and execute a subroutine is a direct consequence of the mapping process successfully defining its location.,Process description,Easy,7.5
"If a routine's location within a system is incorrectly mapped, what is the most likely outcome?","['Improved program performance', 'Program execution failure', 'Increased code efficiency', 'Faster compilation times']",B,"An incorrect mapping prevents the system from finding and executing the routine, leading to failure.",Process description,Medium,7.5
Which process state describes a process that is prepared to execute but is waiting for CPU availability?,"['New', 'Running', 'Ready', 'Terminated']",C,"The ""Ready"" state indicates a process is prepared to execute as soon as the CPU becomes available.",Process states,Easy,7.5
A process that has just been created but hasn't been admitted to the OS's pool of executable processes is in which state?,"['Running', 'Ready', 'Blocked', 'New']",D,"The ""New"" state represents a process that is newly created and awaiting admission to the OS's executable process pool.",Process states,Easy,7.5
What is the state of a process that is currently using the CPU?,"['Ready', 'Blocked', 'New', 'Running']",D,"The ""Running"" state signifies that a process is actively using the CPU for execution.",Process states,Easy,7.5
A process waiting for an I/O operation to complete would NOT be in which state?,"['Blocked', 'Ready', 'Running', 'New']",C,"A process waiting for I/O is typically in a blocked state, not running.  It's not ready because it's waiting for an external event.",Process states,Medium,7.5
"In a simple five-state process model, which state immediately precedes the ""Running"" state for a process that is not currently blocked?","['New', 'Terminated', 'Ready', 'Blocked']",C,"A process transitions from the ""Ready"" state to the ""Running"" state when the CPU becomes available.  If it's not blocked, it must be ready.",Process states,Medium,7.5
"In a continuous-time control system, the system's behavior is typically described using what type of equation?","['Difference equations', 'Algebraic equations', 'Differential equations', 'Integral equations']",C,"Continuous-time control systems operate on analog signals and their behavior is modeled using differential equations, which describe the rate of change of variables.",Process control,Easy,7.5
Which control action in a PID controller accounts for the accumulated error over time?,"['Proportional (P)', 'Derivative (D)', 'Integral (I)', 'None of the above']",C,"The integral (I) component of a PID controller sums the error over time, addressing any persistent offsets in the controlled variable.",Process control,Easy,7.5
A control system that processes sampled signals rather than continuous signals is classified as:,"['Continuous-Time Control', 'Discrete-Time Control', 'Analog Control', 'Hybrid Control']",B,"Discrete-time control systems work with sampled data, using difference equations instead of differential equations.",Process control,Medium,7.5
What is the primary function of the derivative (D) component in a PID controller?,"['To reduce steady-state error', 'To account for past errors', 'To predict future error based on its rate of change', 'To amplify the control signal']",C,"The derivative component anticipates future error by considering the rate of change of the error, thus improving the system's response to rapid changes.",Process control,Medium,7.5
Proportional control in a PID system generates an output that is:,"['Inversely proportional to the error', 'Proportional to the square of the error', 'Proportional to the error', 'Independent of the error']",C,The proportional component's output is directly proportional to the current error signal.  A larger error leads to a larger corrective output.,Process control,Easy,7.5
What is a significant advantage of using multiple threads within a single process for server applications like print servers?,"['Reduced memory consumption', 'Increased responsiveness', 'Simplified inter-process communication', 'Elimination of context switching']",B,"Multiple threads allow a server to continue responding to requests even if one thread is blocked, increasing overall responsiveness.  While other options might have some minor benefits, increased responsiveness is the primary advantage highlighted in the context of server applications.",Threads,Easy,7.5
"Compared to inter-process communication, what advantage do threads offer regarding data sharing?","['Increased security', 'Reduced complexity', 'Enhanced data integrity', 'Elimination of data redundancy']",B,"Threads within the same process can easily share common data, reducing the need for the more complex mechanisms of inter-process communication.",Threads,Easy,7.5
Which of the following is a key factor contributing to the efficiency of thread context switching?,"['The large amount of memory allocated to each thread.', 'The complex scheduling algorithms required.', 'The relatively small amount of data needing to be saved and restored.', 'The need for significant inter-process communication.']",C,"Thread context switching is fast because only a small amount of data (PC, Stack, SP, Registers) needs to be saved and restored.",Threads,Medium,7.5
What is a primary benefit of using threads in utilizing multiprocessor systems?,"['Reduced power consumption', 'Simplified code structure', 'Increased concurrency', 'Improved data security']",C,"Threads allow for increased concurrency, enabling better utilization of multiple processors.",Threads,Easy,7.5
Which statement best describes the resource consumption of threads?,"['Threads are expensive to create and consume significant resources.', 'Threads require specialized hardware for efficient operation.', 'Threads are cheap to create and use very little resources.', 'The resource usage of threads is highly variable and unpredictable.']",C,The provided text explicitly states that threads are cheap to create and use very little resources.,Threads,Easy,7.5
What is the primary advantage of using multiple threads within a single process?,"['Increased memory consumption', 'Simplified program structure', 'Enhanced concurrent execution', 'Reduced processing speed']",C) Enhanced concurrent execution,"Multiple threads within a process allow for concurrent execution of different parts of the program, leading to improved performance in multi-core systems.  Options A, B, and D are incorrect; multiple threads can increase memory usage, do not necessarily simplify program structure, and usually improve processing speed.",Processes and Threads,Easy,7.5
Which of the following best describes the relationship between a process and a thread?,"['A thread is a self-contained entity, independent of any process.', 'A process is a single, sequential flow of execution, while a thread is always a separate process.', 'A process can contain multiple threads of execution.', 'Threads are always heavier in terms of resource utilization than processes.']",C) A process can contain multiple threads of execution.,"A process is a running instance of a program, and it can contain multiple threads, each executing a part of the program concurrently. Options A, B, and D are incorrect.",Processes and Threads,Medium,7.5
What is a potential disadvantage of using multiple threads?,"['Increased code simplicity', 'Improved resource utilization', 'Reduced response time', 'Increased risk of race conditions']",D) Increased risk of race conditions,"Multiple threads accessing and modifying shared resources concurrently can lead to race conditions, where the final outcome depends on the unpredictable order of execution. Options A, B, and C are incorrect; multithreading can make code more complex, may not always improve resource utilization, and can cause increased response times if not handled correctly.",Processes and Threads,Medium,7.5
"In the context of operating systems, what is a thread?","['A self-contained program', 'A lightweight unit of execution within a process', 'A type of memory allocation scheme', 'An independent operating system process']",B) A lightweight unit of execution within a process,"A thread is a fundamental unit of execution within a process, sharing the process's resources but having its own program counter and stack. Options A, C, and D are incorrect descriptions of a thread.",Processes and Threads,Easy,7.5
How does the use of threads compare to the use of multiple processes for achieving concurrency?,"['Threads always consume more resources than processes.', 'Threads offer less concurrency than multiple processes.', 'Threads generally have lower overhead than creating multiple processes.', 'Threads and multiple processes offer exactly the same performance.']",C) Threads generally have lower overhead than creating multiple processes.,"Creating and managing threads is generally less resource-intensive than creating and managing multiple processes because threads share the same memory space and resources within a process. Options A, B, and D are incorrect.",Processes and Threads,Medium,7.5
Which scheduling algorithm prioritizes tasks based on their execution time?,"['First-Come-First-Serve', 'Round Robin', 'Shortest Job Next', 'Priority Scheduling']",C,Shortest Job Next (SJN) focuses on minimizing average wait time by prioritizing tasks with the shortest execution times.,Types of scheduling,Easy,7.5
"In Round Robin scheduling, what determines the order of task execution?","['Task priority', 'Task arrival time', 'A fixed time slice allocation in a cyclic manner', 'Task size']",C,"Round Robin allocates a fixed time slice to each task, cycling through them repeatedly.",Types of scheduling,Easy,7.5
What is a key characteristic of Real-Time Scheduling algorithms?,"['Minimizing average wait time', 'Prioritizing tasks based on arrival order', 'Meeting deadlines', 'Utilizing a fixed time slice']",C,"Real-Time Scheduling algorithms prioritize meeting deadlines, crucial for time-sensitive applications.",Types of scheduling,Medium,7.5
Which scheduling algorithm executes tasks strictly in the order they arrive?,"['Shortest Job Next', 'Priority Scheduling', 'Round Robin', 'First-Come-First-Serve']",D,First-Come-First-Serve (FCFS) processes tasks exactly as they are submitted.,Types of scheduling,Easy,7.5
What is the primary goal of task synchronization in a multi-tasking environment?,"[' Improving task execution speed', ' Preventing conflicts when accessing shared resources', ' Determining task priorities', ' Optimizing memory allocation']",B,Task synchronization ensures that multiple tasks can safely share resources without data corruption or conflicts.,Types of scheduling,Medium,7.5
What is the fundamental principle ensuring that concurrent transactions appear isolated from each other?,"['Atomicity', 'Consistency', 'Isolation', 'Durability']",C,"Isolation ensures that each transaction operates as if it were the only one executing, preventing interference between concurrent transactions.  Atomicity relates to the all-or-nothing nature of a transaction; consistency ensures data integrity; and durability ensures that committed changes persist.",Principles of Concurrency,Medium,7.5
"Which property of database transactions guarantees that once a transaction is committed, its changes are permanent even in case of system failure?","['Isolation', 'Atomicity', 'Consistency', 'Durability']",D,Durability ensures that committed transactions' effects survive system crashes or failures.  The other options describe different properties of transactions.,Principles of Concurrency,Easy,7.5
The principle that a transaction either completes entirely or has no effect on the database is known as:,"['Isolation', 'Consistency', 'Durability', 'Atomicity']",D,"Atomicity ensures that a transaction is treated as a single, indivisible unit of work.  If any part of the transaction fails, the entire transaction is rolled back.",Principles of Concurrency,Easy,7.5
"In concurrent transaction processing, what is the effect of the Isolation principle on the perception of individual transactions?","['Transactions appear to execute sequentially, regardless of actual execution order.', 'Transactions are allowed to read and modify data concurrently without restriction.', 'Transactions always complete in the order they were initiated.', 'Transactions are guaranteed to be atomic, but not necessarily isolated.']",A,"Isolation ensures that each transaction appears to execute in isolation, as if it were the only one running, even if multiple transactions run concurrently.  This gives the appearance of sequential execution.",Principles of Concurrency,Medium,7.5
Which of the following ACID properties is primarily concerned with maintaining the integrity of the database state?,"['Atomicity', 'Isolation', 'Durability', 'Consistency']",D,"Consistency ensures that a transaction maintains the database's integrity constraints, moving it from one valid state to another. The other options refer to different but equally important ACID properties.",Principles of Concurrency,Medium,7.5
"In hypothesis testing, what is the critical region?","['The range of values where the null hypothesis is accepted.', 'The area under the sampling distribution curve representing the probability of Type II error.', 'The set of sample outcomes that lead to the rejection of the null hypothesis.', 'The interval containing the population parameter with a specified confidence level.']",C,"The critical region is the set of sample outcomes that are unlikely to occur if the null hypothesis is true, leading to its rejection.",Critical Region,Medium,7.5
What type of error occurs when a true null hypothesis is rejected?,"['Type II error', 'Type I error', 'Standard error', 'Sampling error']",B,"A Type I error, also known as a false positive, happens when a true null hypothesis is incorrectly rejected.",Critical Region,Easy,7.5
The significance level (α) in hypothesis testing represents:,"['The probability of accepting a false null hypothesis.', 'The probability of rejecting a true null hypothesis.', 'The probability of accepting a true null hypothesis.', 'The probability of rejecting a false null hypothesis.']",B,The significance level (alpha) is the probability of making a Type I error – rejecting a true null hypothesis.,Critical Region,Medium,7.5
A researcher sets a significance level of 0.01. What does this mean?,"['There is a 99% chance of accepting a false null hypothesis.', 'There is a 1% chance of rejecting a true null hypothesis.', 'There is a 1% chance of accepting a false null hypothesis.', 'There is a 99% chance of rejecting a false null hypothesis.']",B,A significance level of 0.01 means the researcher is willing to accept a 1% chance of rejecting a true null hypothesis (Type I error).,Critical Region,Medium,7.5
The power of a statistical test is defined as:,"['The probability of accepting a true null hypothesis.', 'The probability of rejecting a false null hypothesis.', 'The probability of accepting a false null hypothesis.', 'The probability of rejecting a true null hypothesis.']",B,"The power of a test is the probability that it will correctly reject a false null hypothesis (1 - β, where β is the probability of a Type II error).",Critical Region,Medium,7.5
What is a key characteristic of concurrent transactions in a database system to ensure data integrity?,"[' Transactions must explicitly share intermediate results.', "" Transactions must be aware of each other's progress."", 'Each transaction must appear to execute independently of others.', 'Transactions must execute in a predetermined sequence.']",C,"Data integrity in concurrent transactions relies on the principle of serializability, where each transaction appears isolated from others, maintaining consistency.",Race Condition,Medium,7.5
The concept of serializability in database transactions aims to achieve which of the following?,"['Increased transaction throughput', 'Improved concurrency control', 'The illusion of sequential execution', 'Simplified transaction logging']",C,"Serializability ensures that concurrent transactions appear to have executed sequentially, preventing conflicts and maintaining data integrity.",Race Condition,Medium,7.5
"In a database system, what must be hidden from other concurrently executing transactions to avoid data inconsistencies?","['Final transaction results', 'Transaction identifiers', 'Intermediate transaction results', 'Transaction timestamps']",C,"To ensure data integrity, intermediate results of a transaction must be hidden from other concurrently executing transactions until the transaction is complete.",Race Condition,Medium,7.5
Which of the following best describes the effect of a race condition in a concurrent system?,"['Predictable program execution', 'Consistent and reliable results', 'Unexpected and inconsistent results', 'Optimized system performance']",C,"Race conditions occur when the outcome of a program depends on the unpredictable order of execution of multiple processes or threads, leading to inconsistent results.",Race Condition,Easy,7.5
"The concept of ""durability"" in database transactions refers to:","['The speed of transaction completion.', 'The ability to undo a transaction.', 'The persistence of committed transactions.', 'The isolation of transactions from each other.']",C,"Durability ensures that once a transaction is committed, it will survive system failures and remain persistent.",Race Condition,Medium,7.5
What is the fundamental principle ensured by mutual exclusion in concurrent database systems?,"[' Simultaneous access to shared resources by multiple transactions.', ' Unrestricted access to data items for improved performance.', ' Preventing simultaneous modification of data by multiple transactions.', ' Prioritizing read operations over write operations.']",C,"Mutual exclusion guarantees that only one transaction can modify a data item at a time, preventing inconsistencies.",Mutual Exclusion,Easy,7.5
"In a database system employing mutual exclusion, what happens when a transaction requests a lock that is incompatible with existing locks?","['The transaction immediately acquires the lock, overriding existing ones.', 'The transaction proceeds without acquiring the lock.', 'The transaction is granted a lower-priority lock.', 'The transaction is blocked until the incompatible lock is released.']",D,The transaction must wait until the conflicting lock is released to ensure data integrity.,Mutual Exclusion,Medium,7.5
Multiple transactions holding shared locks on a data item signifies what condition?,"[' A deadlock condition.', ' A violation of mutual exclusion.', ' Concurrent read access is permitted.', ' Exclusive access is required.']",C,Shared locks allow multiple transactions to read concurrently without interference.,Mutual Exclusion,Easy,7.5
"If a transaction holds an exclusive lock on a data item, what is the status of other transactions attempting to access that item?","['They can acquire shared locks.', 'They can acquire exclusive locks.', 'They are blocked from accessing the item.', 'They can proceed without any restrictions.']",C,An exclusive lock prevents any other transaction from accessing the data item in any way.,Mutual Exclusion,Easy,7.5
Which of the following best describes a lock compatibility matrix in the context of database concurrency control?,"['A list of transactions currently holding locks.', 'A table defining which lock types are compatible with each other.', 'A diagram illustrating the sequence of lock requests.', 'An algorithm for detecting deadlocks.']",B,"The lock compatibility matrix determines which lock types (e.g., shared, exclusive) can coexist on a given data item.",Mutual Exclusion,Medium,7.5
What is the primary function of a semaphore in concurrent programming?,"['To ensure mutual exclusion of a shared resource.', 'To manage the order of execution of tasks.', 'To control access to a shared resource using a counting mechanism.', 'To signal the completion of a task.']",C),"Semaphores are integer variables used to control access to shared resources by counting the number of processes that can access it concurrently.  Mutexes, on the other hand, provide mutual exclusion.",Semaphores and Mutex,Medium,7.5
Which synchronization primitive guarantees that only one task can access a shared resource at any given time?,"['Semaphore', 'Barrier', 'Monitor', 'Mutex']",D),"A mutex (mutual exclusion) ensures that only one thread or process can access a critical section of code or resource at a time, preventing race conditions.",Semaphores and Mutex,Easy,7.5
A monitor in concurrent programming is best described as:,"['A simple counting semaphore.', 'A high-level construct combining mutexes and condition variables.', 'A mechanism for ensuring all tasks reach a specific point.', 'A low-level hardware synchronization method.']",B),"Monitors encapsulate data and the operations on that data, providing a higher level of abstraction for synchronization than just mutexes alone, often incorporating condition variables for managing waiting threads.",Semaphores and Mutex,Medium,7.5
What is the key difference between a semaphore and a mutex?,"['Semaphores are used for inter-process communication, while mutexes are not.', 'Semaphores can count multiple accesses, while mutexes only allow one.', 'Mutexes are used for inter-process communication, while semaphores are not.', 'There is no significant difference; they are interchangeable.']",B),"Semaphores use a counter to allow multiple processes or threads to access a shared resource up to a certain limit. Mutexes, however, only allow one at a time.",Semaphores and Mutex,Medium,7.5
Barriers in concurrent programming are primarily used for:,"[' Controlling access to shared resources.', ' Implementing mutual exclusion.', ' Synchronizing tasks at a specific point.', ' Managing communication between processes.']",C),Barriers are synchronization points where all participating threads or processes must wait until all have reached that point before any can proceed.,Semaphores and Mutex,Easy,7.5
"In a multiprocessor system, what is the primary purpose of inter-processor communication?","['To increase processing speed of individual processors.', 'To coordinate tasks and share data among processors.', 'To prevent memory leaks in shared memory systems.', ""To simplify the system's hardware architecture.""]",B,Inter-processor communication is crucial for coordinating the activities of multiple processors and enabling them to share data efficiently.,Message Passing,Easy,7.5
Which of the following is NOT a method for inter-processor communication in a multiprocessor system?,"['Shared Memory', 'Message Passing', 'Cache Coherence Protocols', 'Direct Memory Access (DMA)']",D,"While DMA is a method of data transfer, it's not a direct method of *inter-processor* communication in the context of coordinating tasks and sharing data among multiple processors.  Shared memory and message passing are explicit communication mechanisms. Cache coherence protocols manage data consistency in shared memory systems.",Message Passing,Medium,7.5
What is a common mechanism used to prevent conflicts when processors communicate via shared memory?,"[' Interrupt Handling', ' Paging', ' Semaphores', ' Virtual Memory']",C,Semaphores (and mutexes) are synchronization primitives that help prevent race conditions and data corruption when multiple processors access shared memory concurrently.,Message Passing,Easy,7.5
"In a message-passing system, how do processors exchange information?","[""By directly accessing each other's memory."", 'Through a communication network.', 'Using a shared memory space.', 'Via interrupt signals only.']",B,Message passing relies on a communication network to transmit messages between processors.,Message Passing,Easy,7.5
Omega and Butterfly networks are examples of what type of inter-processor communication architecture?,"['Shared Memory Architectures', 'Message Passing Architectures', 'Distributed Cache Architectures', ' Hierarchical Memory Systems']",B,Omega and Butterfly networks are specific topologies commonly used in message-passing systems for efficient communication between processors.,Message Passing,Medium,7.5
Which of the following is NOT considered an input device?,"['Keyboard', 'Scanner', 'Monitor', 'Mouse']",C,"Monitors are output devices that display processed data. Keyboards, scanners, and mice are input devices that allow users to enter data into the system.",Monitors,Easy,7.5
What is the primary function of an output device?,"['To store data persistently', 'To process data internally', 'To present processed data to the user', 'To receive data from external sources']",C,Output devices display or present processed data to the user in a usable format.  Storage and processing are handled by other components.,Monitors,Easy,7.5
"A monitor, printer, and speaker are all examples of what type of device?","['Input Devices', 'Storage Devices', 'Output Devices', 'Processing Devices']",C,"Monitors, printers, and speakers are all considered output devices because they present processed data to the user.",Monitors,Easy,7.5
Hard drives and SSDs are examples of which type of device?,"['Input Devices', 'Output Devices', 'Processing Devices', 'Storage Devices']",D,Hard drives (HDDs) and Solid State Drives (SSDs) are storage devices used to persistently store data.,Monitors,Medium,7.5
Peripheral devices typically require what to communicate with the CPU?,"['Power supply', 'Cooling fans', 'Drivers', 'Physical casing']",C,"Peripheral devices require drivers, which are software components, to establish communication with the CPU and function correctly.",Monitors,Medium,7.5
What is the primary function of a lock in concurrent programming?,"['To increase the speed of execution.', 'To ensure only one processor accesses a critical section at a time.', 'To prevent deadlocks from occurring.', 'To manage shared resources efficiently.']",B,Locks are synchronization primitives that prevent race conditions by ensuring exclusive access to shared resources (critical sections).,Classical Problems of Synchronization,Easy,7.5
Which of the following is NOT a common technique used for process synchronization?,"['Atomic Operations', 'Semaphores', 'Thread Pools', 'Barriers']",C,"Thread pools are a way to manage threads, not a direct synchronization mechanism.  Atomic operations, barriers, and semaphores are all techniques for synchronization.",Classical Problems of Synchronization,Medium,7.5
"In the context of process synchronization, what does a ""barrier"" achieve?","['It prevents processes from accessing shared memory.', 'It allows processes to proceed only after all have reached a certain point.', 'It increases the speed of concurrent processing.', 'It creates a deadlock condition.']",B,Barriers synchronize processes by making them wait until all have reached a specific point in the execution before continuing.,Classical Problems of Synchronization,Easy,7.5
What characteristic defines an atomic operation?,"['It can be interrupted by other processes.', 'It operates only on a single processor.', 'It executes without interruption.', 'It is only used for memory allocation.']",C,Atomic operations are indivisible and guaranteed to execute completely without interference from other processes.,Classical Problems of Synchronization,Easy,7.5
The formula  ð ð   =ð 1+ð ð    ð ¦ð ð â /ð Tsâ  (assuming correct notation) likely represents what aspect of parallel processing?,"['The optimal number of processors for a given task.', 'The memory allocation strategy.', 'The impact of synchronization overhead on execution time.', 'The speedup achieved by using multiple threads.']",C,"The formula suggests a relationship between execution time on a single processor, synchronization overhead, and the number of processors, indicating the effect of synchronization on the total execution time.",Classical Problems of Synchronization,Medium,7.5
