question,options,answer,explanation,topic,difficulty,chapter
"Which system architecture is characterized by processors specializing in specific tasks, with one designated as the master?","['Symmetric Multiprocessing (SMP)', 'Asymmetric Multiprocessing (AMP)', 'Time-sharing', 'Parallel Processing']",B,"Asymmetric Multiprocessing (AMP) designates specialized roles for different processors, with one acting as a central controller.",Multiprocessing and Multitasking,Easy,4.5
What is a primary advantage of using multiprocessing in a computer system?,"['Reduced system complexity', 'Increased software compatibility', 'Improved system resource utilization', 'Simplified programming']",C,"Multiprocessing enhances system efficiency by distributing the workload among multiple processors, leading to better resource utilization.",Multiprocessing and Multitasking,Medium,4.5
Multitasking allows a CPU to handle multiple tasks seemingly simultaneously. What mechanism makes this possible?,"['Cloning the CPU to handle each task independently.', 'Rapidly switching between tasks.', 'Executing tasks in parallel on separate cores.', 'Assigning each task a dedicated processor.']",B,"Multitasking relies on rapid context switching between multiple tasks, giving the illusion of concurrent execution.",Multiprocessing and Multitasking,Easy,4.5
"Fault tolerance, a benefit of multiprocessing, refers to:","['The ability to process data faster.', ""The system's ability to continue operating even if one component fails."", ""The system's ability to handle multiple users simultaneously."", ""The system's capacity for large memory allocation.""]",B,"Multiprocessing enhances fault tolerance because if one processor fails, others can continue operation, ensuring system availability.",Multiprocessing and Multitasking,Medium,4.5
Which scheduling algorithm prioritizes tasks based on their estimated execution time?,"['First-Come-First-Serve (FCFS)', 'Round Robin (RR)', 'Shortest Job Next (SJN)', 'Priority Scheduling']",C,Shortest Job Next (SJN) focuses on minimizing average wait time by prioritizing tasks with the shortest execution times.,Task Scheduling,Easy,4.5
"In Round Robin scheduling, what determines the order of task execution?","['Task priority', 'Task arrival time', 'A fixed time slice allocated cyclically', 'Shortest task duration']",C,"Round Robin allocates a fixed time slice to each task in a cyclical manner, regardless of priority or arrival time.",Task Scheduling,Easy,4.5
What is the primary goal of Real-Time Scheduling algorithms?,"['Minimizing average wait time', 'Maximizing CPU utilization', 'Meeting deadlines', 'Ensuring fairness among tasks']",C,"Real-time scheduling algorithms are designed to ensure that tasks meet their deadlines, which is crucial in time-critical systems.",Task Scheduling,Medium,4.5
Which of the following is NOT a common task scheduling algorithm?,"['First-Come-First-Serve', 'Earliest Deadline First', ' Least Recently Used', 'Priority Scheduling']",C,"Least Recently Used (LRU) is a page replacement algorithm, not a task scheduling algorithm.",Task Scheduling,Medium,4.5
The concept of ensuring multiple tasks access shared resources safely without conflicts is known as:,"['Task Prioritization', 'Task Scheduling', 'Task Synchronization', 'Resource Allocation']",C,Task synchronization is the mechanism used to prevent race conditions and data corruption when multiple tasks share resources.,Task Scheduling,Easy,4.5
Which scheduling algorithm prioritizes tasks based on their execution time?,"['First-Come-First-Serve (FCFS)', 'Shortest Job Next (SJN)', 'Round Robin (RR)', 'Priority Scheduling']",B,Shortest Job Next (SJN) prioritizes tasks with the shortest execution time to minimize average wait time.,Task Synchronization,Easy,4.5
What is the primary goal of real-time scheduling algorithms?,"['Minimizing average wait time', 'Ensuring fair allocation of resources', 'Meeting deadlines', 'Executing tasks in arrival order']",C,"Real-time scheduling algorithms, such as Rate Monotonic Scheduling (RMS) and Earliest Deadline First (EDF), prioritize meeting deadlines.",Task Synchronization,Easy,4.5
"In the context of task synchronization, what is the main concern regarding shared resources?","['Resource starvation', 'Deadlock prevention', 'Conflicts and unsafe access', 'Inefficient resource utilization']",C,Task synchronization aims to prevent conflicts and ensure safe access to shared resources by multiple tasks.,Task Synchronization,Medium,4.5
Which scheduling algorithm allocates a fixed time slice to each task in a cyclical manner?,"['First-Come-First-Serve (FCFS)', 'Shortest Job Next (SJN)', 'Round Robin (RR)', 'Priority Scheduling']",C,The Round Robin (RR) algorithm provides a fair share of processing time to each task by allocating a fixed time slice.,Task Synchronization,Easy,4.5
What is the purpose of task synchronization in a multi-tasking environment?,"['To increase task execution speed', 'To prevent data corruption and ensure safe resource access', 'To reduce memory usage', 'To improve task priority assignment']",B,"Task synchronization prevents conflicts when multiple tasks access shared resources, thereby avoiding data corruption and ensuring safe access.",Task Synchronization,Medium,4.5
Which I/O method is NOT typically used for data transfer between hardware and memory by a device driver?,"['Programmed I/O', 'Interrupt-driven I/O', 'Direct Memory Access (DMA)', 'Serial Communication Protocol (SCP)']",D) Serial Communication Protocol (SCP),"While serial communication is used by devices, SCP is not a method for directly transferring data between hardware and memory within the driver. Programmed I/O, interrupt-driven I/O, and DMA are all common methods for this purpose.",Device Drivers,Medium,4.5
What is a primary function of a device driver related to hardware malfunction?,"[' Initiating network connections.', ' Scheduling data transfers.', ' Error handling and logging.', ' Managing virtual memory.']",C) Error handling and logging.,"Device drivers are responsible for detecting and handling errors originating from the hardware they manage, and for recording those errors for later diagnostics.",Device Drivers,Easy,4.5
Which type of device driver would manage a keyboard?,"['Block Driver', 'Network Driver', 'Virtual Device Driver', 'Character Driver']",D) Character Driver,"Character drivers handle character-oriented devices, such as keyboards and serial ports, processing data one character at a time.",Device Drivers,Easy,4.5
What is the role of a device driver in the context of an operating system (OS)?,"['To directly execute application programs.', 'To manage user accounts and permissions.', 'To abstract hardware functionality and provide a standardized interface to the OS.', ""To control the CPU's clock speed.""]",C) To abstract hardware functionality and provide a standardized interface to the OS.,"Device drivers act as intermediaries, hiding the hardware's complexities from the OS and providing a consistent way for the OS to interact with it.",Device Drivers,Medium,4.5
Which of the following is an example of a device that would likely be managed by a block driver?,"[' A printer', ' A network card', ' A hard disk drive', ' A mouse']",C) A hard disk drive,"Block drivers organize data into fixed-size blocks, suitable for storage and retrieval devices like hard drives.  Printers, network cards, and mice are typically managed by other driver types.",Device Drivers,Medium,4.5
"In an open-loop control system, what crucial element is absent that would otherwise allow for error correction based on actual performance?","['Actuator', 'Sensor', 'Feedback loop', 'Controller']",C,"Open-loop systems lack a feedback mechanism to compare the actual output with the desired output, preventing error correction.",Open-loop and Close-Loop control System overview,Easy,4.5
Which of the following is NOT a characteristic of an open-loop control system?,"['Simple design', 'Low cost', 'High accuracy', 'No feedback']",C,"Open-loop systems are known for their simplicity, low cost, and lack of feedback, resulting in limited accuracy.",Open-loop and Close-Loop control System overview,Easy,4.5
A system's response to an input X(s) is represented by Y(s) = G(s)*X(s). What type of control system does this mathematical representation typically describe?,"['Adaptive control system', 'Closed-loop control system', 'Hybrid control system', 'Open-loop control system']",D,The equation Y(s) = G(s)*X(s) is a common representation of an open-loop system's transfer function.,Open-loop and Close-Loop control System overview,Medium,4.5
What is the primary advantage of a closed-loop control system compared to an open-loop system?,"['Reduced complexity', 'Lower cost', 'Improved accuracy', 'Simplified design']",C,"Closed-loop systems, through feedback, achieve better accuracy by correcting for errors.",Open-loop and Close-Loop control System overview,Easy,4.5
"A traffic light system that operates on a pre-set timer, regardless of traffic volume, exemplifies which type of control system?","['Closed-loop control system', 'Adaptive control system', 'Open-loop control system', 'Hybrid control system']",C,The traffic light example perfectly demonstrates an open-loop system because it lacks feedback and operates based on a pre-determined schedule.,Open-loop and Close-Loop control System overview,Easy,4.5
"In a PID control system, what is the role of the integral term (Ki)?","['To eliminate steady-state error', 'To improve transient response', 'To dampen oscillations', ""To increase the system's gain""]",A,"The integral term in a PID controller accumulates the error over time, ultimately driving the steady-state error to zero.",Control,Medium,4.5
Which type of control system proactively adjusts inputs based on known system characteristics without relying on feedback from the system's output?,"['Adaptive Control', 'Feedback Control', 'PID Control', 'Feedforward Control']",D,Feedforward control uses a model of the system to predict the necessary input to achieve the desired output before any error is detected.,Control,Medium,4.5
A system's response to a sudden disturbance is primarily influenced by which term in a PID controller?,"['Integral term', 'Proportional term', 'Derivative term', 'All terms equally']",C,"The derivative term anticipates future error based on the rate of change of the error, providing quick response to sudden changes or disturbances.",Control,Medium,4.5
Anti-lock braking systems (ABS) in automobiles are an example of what type of control system application?,"['Adaptive control', 'Feedforward control', ' Control systems are not used in automobiles', 'Control systems']",D,ABS utilizes control systems to prevent wheel lockup during braking.,Control,Easy,4.5
What is the primary purpose of adaptive control?,"['To simplify controller design', 'To maintain consistent performance despite system variations', ""To reduce the system's overall gain"", 'To eliminate the need for feedback']",B,Adaptive control dynamically adjusts parameters to compensate for changes in the system's characteristics or environmental disturbances.,Control,Medium,4.5
